SubscriptionID,CompanyID,PlanID,SnapshotDateKey,ActiveUsers,MRR_Amount,IsActive,IsChurned,IsUpgrade,IsDowngrade,DateKey,FullDate
2490,121,1,20220501,362,1859,1,0,0,0,20220501,2022-05-01
2491,121,1,20220601,173,914,1,0,0,0,20220601,2022-06-01
2492,121,1,20220701,293,1514,1,0,0,0,20220701,2022-07-01
2493,121,2,20220801,166,1759,1,0,1,0,20220801,2022-08-01
2494,121,2,20220901,470,4799,1,0,0,0,20220901,2022-09-01
2495,121,2,20221001,400,4099,1,0,0,0,20221001,2022-10-01
2496,121,2,20221101,319,3289,1,0,0,0,20221101,2022-11-01
2497,121,3,20221201,124,2679,1,0,1,0,20221201,2022-12-01
2498,121,3,20230101,144,3079,1,0,0,0,20230101,2023-01-01
2499,121,3,20230201,110,2399,1,0,0,0,20230201,2023-02-01
2500,121,3,20230301,119,2579,1,0,0,0,20230301,2023-03-01
2501,121,3,20230401,443,9059,1,0,0,0,20230401,2023-04-01
2502,121,3,20230501,252,5239,1,0,0,0,20230501,2023-05-01
2503,121,2,20230601,250,2599,1,0,0,1,20230601,2023-06-01
2504,121,2,20230701,256,2659,1,0,0,0,20230701,2023-07-01
2505,121,1,20230801,450,2299,1,0,0,1,20230801,2023-08-01
2506,121,1,20230901,459,2344,1,0,0,0,20230901,2023-09-01
2507,121,1,20231001,495,2524,1,0,0,0,20231001,2023-10-01
2508,121,1,20231101,404,2069,1,0,0,0,20231101,2023-11-01
2509,121,1,20231201,354,1819,1,0,0,0,20231201,2023-12-01
2510,121,1,20240101,308,1589,1,0,0,0,20240101,2024-01-01
2511,121,1,20240201,268,1389,1,0,0,0,20240201,2024-02-01
2512,121,1,20240301,207,1084,1,0,0,0,20240301,2024-03-01
2513,121,1,20240401,174,919,1,0,0,0,20240401,2024-04-01
2514,121,2,20240501,440,4499,1,0,1,0,20240501,2024-05-01
2515,121,2,20240601,207,2169,1,0,0,0,20240601,2024-06-01
2516,121,3,20240701,291,6019,1,0,1,0,20240701,2024-07-01
2517,121,3,20240801,114,2479,1,0,0,0,20240801,2024-08-01
2518,121,3,20240901,170,3599,1,0,0,0,20240901,2024-09-01
2519,121,3,20241001,454,9279,1,0,0,0,20241001,2024-10-01
2520,121,3,20241101,404,8279,1,0,0,0,20241101,2024-11-01
2521,121,3,20241201,389,7979,1,0,0,0,20241201,2024-12-01
2522,121,3,20250101,282,5839,1,0,0,0,20250101,2025-01-01
2523,121,3,20250201,413,8459,1,0,0,0,20250201,2025-02-01
2524,121,4,20250301,104,4139,1,0,1,0,20250301,2025-03-01
2525,121,4,20250401,236,8759,1,0,0,0,20250401,2025-04-01
2526,121,4,20250501,394,14289,1,0,0,0,20250501,2025-05-01
2527,121,4,20250601,100,3999,1,0,0,0,20250601,2025-06-01
2528,121,4,20250701,184,6939,1,0,0,0,20250701,2025-07-01
2529,121,4,20250801,357,12994,1,0,0,0,20250801,2025-08-01
2530,121,4,20250901,264,9739,1,0,0,0,20250901,2025-09-01
2531,121,4,20251001,238,8829,1,0,0,0,20251001,2025-10-01
2532,121,4,20251101,115,4524,1,0,0,0,20251101,2025-11-01
2533,121,4,20251201,315,11524,1,0,0,0,20251201,2025-12-01
2534,121,4,20260101,143,5504,1,0,0,0,20260101,2026-01-01
2535,121,4,20260201,416,15059,1,0,0,0,20260201,2026-02-01
2536,121,4,20260301,137,5294,1,0,0,0,20260301,2026-03-01
2537,121,4,20260401,263,9704,1,0,0,0,20260401,2026-04-01
2538,121,4,20260501,465,16774,1,0,0,0,20260501,2026-05-01
2539,121,4,20260601,497,17894,1,0,0,0,20260601,2026-06-01
2540,121,4,20260701,183,6904,1,0,0,0,20260701,2026-07-01
2541,121,4,20260801,254,9389,1,0,0,0,20260801,2026-08-01
2542,121,4,20260901,499,17964,1,0,0,0,20260901,2026-09-01
2543,121,4,20261001,105,4174,1,0,0,0,20261001,2026-10-01
2544,121,4,20261101,163,6204,1,0,0,0,20261101,2026-11-01
2545,121,4,20261201,462,16669,1,0,0,0,20261201,2026-12-01
2546,122,1,20231001,97,534,1,0,0,0,20231001,2023-10-01
2547,122,1,20231101,67,384,1,0,0,0,20231101,2023-11-01
2548,122,1,20231201,97,534,1,0,0,0,20231201,2023-12-01
2549,122,1,20240101,50,299,1,0,0,0,20240101,2024-01-01
2550,122,1,20240201,84,469,0,1,0,0,20240201,2024-02-01
2551,123,1,20251101,111,604,1,0,0,0,20251101,2025-11-01
2552,123,1,20251201,220,1149,1,0,0,0,20251201,2025-12-01
2553,123,1,20260101,419,2144,1,0,0,0,20260101,2026-01-01
2554,123,1,20260201,390,1999,1,0,0,0,20260201,2026-02-01
2555,123,1,20260301,297,1534,1,0,0,0,20260301,2026-03-01
2556,123,1,20260401,491,2504,1,0,0,0,20260401,2026-04-01
2557,123,1,20260501,452,2309,1,0,0,0,20260501,2026-05-01
2558,123,1,20260601,289,1494,1,0,0,0,20260601,2026-06-01
2559,123,2,20260701,446,4559,1,0,1,0,20260701,2026-07-01
2560,123,2,20260801,265,2749,1,0,0,0,20260801,2026-08-01
2561,123,2,20260901,361,3709,1,0,0,0,20260901,2026-09-01
2562,123,2,20261001,183,1929,1,0,0,0,20261001,2026-10-01
2563,123,3,20261101,232,4839,1,0,1,0,20261101,2026-11-01
2564,123,3,20261201,331,6819,1,0,0,0,20261201,2026-12-01
2565,124,1,20250201,22,159,1,0,0,0,20250201,2025-02-01
2566,124,1,20250301,71,404,1,0,0,0,20250301,2025-03-01
2567,124,1,20250401,93,514,1,0,0,0,20250401,2025-04-01
2568,124,1,20250501,26,179,1,0,0,0,20250501,2025-05-01
2569,124,1,20250601,52,309,1,0,0,0,20250601,2025-06-01
2570,124,1,20250701,52,309,1,0,0,0,20250701,2025-07-01
2571,124,1,20250801,94,519,1,0,0,0,20250801,2025-08-01
2572,124,1,20250901,21,154,1,0,0,0,20250901,2025-09-01
2573,124,1,20251001,58,339,1,0,0,0,20251001,2025-10-01
2574,124,1,20251101,86,479,1,0,0,0,20251101,2025-11-01
2575,124,1,20251201,59,344,1,0,0,0,20251201,2025-12-01
2576,124,1,20260101,25,174,1,0,0,0,20260101,2026-01-01
2577,124,1,20260201,30,199,1,0,0,0,20260201,2026-02-01
2578,124,1,20260301,90,499,1,0,0,0,20260301,2026-03-01
2579,124,1,20260401,53,314,1,0,0,0,20260401,2026-04-01
2580,124,1,20260501,100,549,1,0,0,0,20260501,2026-05-01
2581,124,1,20260601,83,464,1,0,0,0,20260601,2026-06-01
2582,124,2,20260701,53,629,1,0,1,0,20260701,2026-07-01
2583,124,2,20260801,38,479,1,0,0,0,20260801,2026-08-01
2584,124,2,20260901,21,309,1,0,0,0,20260901,2026-09-01
2585,124,2,20261001,72,819,1,0,0,0,20261001,2026-10-01
2586,124,3,20261101,61,1419,1,0,1,0,20261101,2026-11-01
2587,124,3,20261201,90,1999,1,0,0,0,20261201,2026-12-01
2588,125,1,20230601,13,114,1,0,0,0,20230601,2023-06-01
2589,125,2,20230701,19,289,1,0,1,0,20230701,2023-07-01
2590,125,3,20230801,12,439,1,0,1,0,20230801,2023-08-01
2591,125,3,20230901,10,399,1,0,0,0,20230901,2023-09-01
2592,125,3,20231001,5,299,1,0,0,0,20231001,2023-10-01
2593,125,3,20231101,16,519,1,0,0,0,20231101,2023-11-01
2594,125,3,20231201,16,519,1,0,0,0,20231201,2023-12-01
2595,125,3,20240101,19,579,1,0,0,0,20240101,2024-01-01
2596,125,3,20240201,16,519,1,0,0,0,20240201,2024-02-01
2597,125,3,20240301,14,479,1,0,0,0,20240301,2024-03-01
2598,125,3,20240401,11,419,0,1,0,0,20240401,2024-04-01
2599,126,1,20251201,10,99,1,0,0,0,20251201,2025-12-01
2600,126,1,20260101,6,79,1,0,0,0,20260101,2026-01-01
2601,126,1,20260201,5,74,1,0,0,0,20260201,2026-02-01
2602,126,1,20260301,16,129,1,0,0,0,20260301,2026-03-01
2603,126,1,20260401,6,79,1,0,0,0,20260401,2026-04-01
2604,126,1,20260501,14,119,1,0,0,0,20260501,2026-05-01
2605,126,1,20260601,15,124,1,0,0,0,20260601,2026-06-01
2606,126,1,20260701,19,144,1,0,0,0,20260701,2026-07-01
2607,126,1,20260801,12,109,1,0,0,0,20260801,2026-08-01
2608,126,1,20260901,13,114,1,0,0,0,20260901,2026-09-01
2609,126,1,20261001,15,124,1,0,0,0,20261001,2026-10-01
2610,126,1,20261101,17,134,0,1,0,0,20261101,2026-11-01
2611,127,1,20251201,16,129,1,0,0,0,20251201,2025-12-01
2612,127,1,20260101,17,134,1,0,0,0,20260101,2026-01-01
2613,127,1,20260201,9,94,1,0,0,0,20260201,2026-02-01
2614,127,2,20260301,12,219,1,0,1,0,20260301,2026-03-01
2615,127,2,20260401,6,159,1,0,0,0,20260401,2026-04-01
2616,127,2,20260501,18,279,1,0,0,0,20260501,2026-05-01
2617,127,3,20260601,12,439,1,0,1,0,20260601,2026-06-01
2618,127,3,20260701,5,299,1,0,0,0,20260701,2026-07-01
2619,127,3,20260801,18,559,1,0,0,0,20260801,2026-08-01
2620,127,3,20260901,15,499,1,0,0,0,20260901,2026-09-01
2621,127,3,20261001,5,299,1,0,0,0,20261001,2026-10-01
2622,127,3,20261101,10,399,1,0,0,0,20261101,2026-11-01
2623,127,3,20261201,15,499,1,0,0,0,20261201,2026-12-01
2624,128,1,20240701,64,369,1,0,0,0,20240701,2024-07-01
2625,128,1,20240801,62,359,1,0,0,0,20240801,2024-08-01
2626,128,1,20240901,24,169,1,0,0,0,20240901,2024-09-01
2627,128,1,20241001,47,284,1,0,0,0,20241001,2024-10-01
2628,128,1,20241101,70,399,1,0,0,0,20241101,2024-11-01
2629,128,1,20241201,84,469,1,0,0,0,20241201,2024-12-01
2630,128,1,20250101,24,169,1,0,0,0,20250101,2025-01-01
2631,128,1,20250201,22,159,1,0,0,0,20250201,2025-02-01
2632,128,1,20250301,85,474,1,0,0,0,20250301,2025-03-01
2633,128,1,20250401,97,534,1,0,0,0,20250401,2025-04-01
2634,128,1,20250501,96,529,1,0,0,0,20250501,2025-05-01
2635,128,1,20250601,91,504,1,0,0,0,20250601,2025-06-01
2636,128,1,20250701,57,334,1,0,0,0,20250701,2025-07-01
2637,128,1,20250801,23,164,1,0,0,0,20250801,2025-08-01
2638,128,1,20250901,44,269,1,0,0,0,20250901,2025-09-01
2639,128,1,20251001,36,229,1,0,0,0,20251001,2025-10-01
2640,128,1,20251101,53,314,1,0,0,0,20251101,2025-11-01
2641,128,1,20251201,61,354,1,0,0,0,20251201,2025-12-01
2642,128,1,20260101,30,199,1,0,0,0,20260101,2026-01-01
2643,128,1,20260201,58,339,1,0,0,0,20260201,2026-02-01
2644,128,2,20260301,70,799,0,1,1,0,20260301,2026-03-01
2645,129,2,20231001,20,299,1,0,1,0,20231001,2023-10-01
2646,129,2,20231101,7,169,1,0,0,0,20231101,2023-11-01
2647,129,2,20231201,14,239,1,0,0,0,20231201,2023-12-01
2648,129,1,20240101,9,94,1,0,0,1,20240101,2024-01-01
2649,129,1,20240201,11,104,1,0,0,0,20240201,2024-02-01
2650,129,1,20240301,16,129,1,0,0,0,20240301,2024-03-01
2651,129,2,20240401,11,209,1,0,1,0,20240401,2024-04-01
2652,129,3,20240501,14,479,1,0,1,0,20240501,2024-05-01
2653,129,3,20240601,7,339,1,0,0,0,20240601,2024-06-01
2654,129,3,20240701,12,439,1,0,0,0,20240701,2024-07-01
2655,129,3,20240801,13,459,1,0,0,0,20240801,2024-08-01
2656,129,3,20240901,7,339,1,0,0,0,20240901,2024-09-01
2657,129,3,20241001,13,459,1,0,0,0,20241001,2024-10-01
2658,129,3,20241101,15,499,1,0,0,0,20241101,2024-11-01
2659,129,3,20241201,17,539,1,0,0,0,20241201,2024-12-01
2660,129,3,20250101,9,379,1,0,0,0,20250101,2025-01-01
2661,129,3,20250201,14,479,1,0,0,0,20250201,2025-02-01
2662,129,3,20250301,12,439,1,0,0,0,20250301,2025-03-01
2663,129,3,20250401,13,459,1,0,0,0,20250401,2025-04-01
2664,129,3,20250501,6,319,1,0,0,0,20250501,2025-05-01
2665,129,3,20250601,9,379,1,0,0,0,20250601,2025-06-01
2666,129,3,20250701,6,319,1,0,0,0,20250701,2025-07-01
2667,129,3,20250801,9,379,1,0,0,0,20250801,2025-08-01
2668,129,3,20250901,16,519,1,0,0,0,20250901,2025-09-01
2669,129,3,20251001,6,319,1,0,0,0,20251001,2025-10-01
2670,129,3,20251101,17,539,1,0,0,0,20251101,2025-11-01
2671,129,3,20251201,7,339,1,0,0,0,20251201,2025-12-01
2672,129,3,20260101,20,599,1,0,0,0,20260101,2026-01-01
2673,129,3,20260201,15,499,1,0,0,0,20260201,2026-02-01
2674,129,3,20260301,7,339,1,0,0,0,20260301,2026-03-01
2675,129,3,20260401,13,459,1,0,0,0,20260401,2026-04-01
2676,129,3,20260501,13,459,1,0,0,0,20260501,2026-05-01
2677,129,3,20260601,7,339,1,0,0,0,20260601,2026-06-01
2678,129,3,20260701,11,419,1,0,0,0,20260701,2026-07-01
2679,129,3,20260801,12,439,1,0,0,0,20260801,2026-08-01
2680,129,3,20260901,20,599,1,0,0,0,20260901,2026-09-01
2681,129,3,20261001,6,319,1,0,0,0,20261001,2026-10-01
2682,129,3,20261101,12,439,1,0,0,0,20261101,2026-11-01
2683,129,3,20261201,12,439,1,0,0,0,20261201,2026-12-01
2684,130,1,20230901,13,114,1,0,0,0,20230901,2023-09-01
2685,130,1,20231001,11,104,1,0,0,0,20231001,2023-10-01
2686,130,1,20231101,20,149,1,0,0,0,20231101,2023-11-01
2687,130,1,20231201,20,149,1,0,0,0,20231201,2023-12-01
2688,130,1,20240101,6,79,1,0,0,0,20240101,2024-01-01
2689,130,1,20240201,9,94,1,0,0,0,20240201,2024-02-01
2690,130,1,20240301,9,94,1,0,0,0,20240301,2024-03-01
2691,130,1,20240401,10,99,1,0,0,0,20240401,2024-04-01
2692,130,1,20240501,8,89,1,0,0,0,20240501,2024-05-01
2693,130,1,20240601,12,109,1,0,0,0,20240601,2024-06-01
2694,130,1,20240701,8,89,1,0,0,0,20240701,2024-07-01
2695,130,1,20240801,18,139,1,0,0,0,20240801,2024-08-01
2696,130,1,20240901,14,119,1,0,0,0,20240901,2024-09-01
2697,130,1,20241001,9,94,1,0,0,0,20241001,2024-10-01
2698,130,1,20241101,8,89,1,0,0,0,20241101,2024-11-01
2699,130,1,20241201,15,124,1,0,0,0,20241201,2024-12-01
2700,130,1,20250101,12,109,1,0,0,0,20250101,2025-01-01
2701,130,1,20250201,12,109,1,0,0,0,20250201,2025-02-01
2702,130,1,20250301,20,149,1,0,0,0,20250301,2025-03-01
2703,130,1,20250401,8,89,1,0,0,0,20250401,2025-04-01
2704,130,1,20250501,16,129,1,0,0,0,20250501,2025-05-01
2705,130,1,20250601,15,124,1,0,0,0,20250601,2025-06-01
2706,130,1,20250701,11,104,0,1,0,0,20250701,2025-07-01
2707,131,1,20240801,24,169,1,0,0,0,20240801,2024-08-01
2708,131,1,20240901,38,239,1,0,0,0,20240901,2024-09-01
2709,131,1,20241001,27,184,1,0,0,0,20241001,2024-10-01
2710,131,1,20241101,63,364,1,0,0,0,20241101,2024-11-01
2711,131,1,20241201,93,514,1,0,0,0,20241201,2024-12-01
2712,131,1,20250101,78,439,1,0,0,0,20250101,2025-01-01
2713,131,1,20250201,58,339,1,0,0,0,20250201,2025-02-01
2714,131,1,20250301,51,304,1,0,0,0,20250301,2025-03-01
2715,131,1,20250401,85,474,1,0,0,0,20250401,2025-04-01
2716,131,1,20250501,59,344,1,0,0,0,20250501,2025-05-01
2717,131,1,20250601,65,374,1,0,0,0,20250601,2025-06-01
2718,131,1,20250701,69,394,1,0,0,0,20250701,2025-07-01
2719,131,1,20250801,30,199,1,0,0,0,20250801,2025-08-01
2720,131,1,20250901,49,294,1,0,0,0,20250901,2025-09-01
2721,131,1,20251001,80,449,1,0,0,0,20251001,2025-10-01
2722,131,1,20251101,77,434,1,0,0,0,20251101,2025-11-01
2723,131,1,20251201,85,474,1,0,0,0,20251201,2025-12-01
2724,131,1,20260101,94,519,1,0,0,0,20260101,2026-01-01
2725,131,1,20260201,32,209,1,0,0,0,20260201,2026-02-01
2726,131,1,20260301,64,369,1,0,0,0,20260301,2026-03-01
2727,131,1,20260401,92,509,1,0,0,0,20260401,2026-04-01
2728,131,1,20260501,35,224,1,0,0,0,20260501,2026-05-01
2729,131,1,20260601,45,274,1,0,0,0,20260601,2026-06-01
2730,131,1,20260701,99,544,1,0,0,0,20260701,2026-07-01
2731,131,1,20260801,58,339,1,0,0,0,20260801,2026-08-01
2732,131,1,20260901,50,299,1,0,0,0,20260901,2026-09-01
2733,131,1,20261001,53,314,1,0,0,0,20261001,2026-10-01
2734,131,2,20261101,57,669,1,0,1,0,20261101,2026-11-01
2735,131,2,20261201,58,679,1,0,0,0,20261201,2026-12-01
2736,132,1,20221101,12,109,1,0,0,0,20221101,2022-11-01
2737,132,1,20221201,12,109,1,0,0,0,20221201,2022-12-01
2738,132,1,20230101,14,119,1,0,0,0,20230101,2023-01-01
2739,132,1,20230201,11,104,1,0,0,0,20230201,2023-02-01
2740,132,1,20230301,13,114,1,0,0,0,20230301,2023-03-01
2741,132,1,20230401,11,104,1,0,0,0,20230401,2023-04-01
2742,132,1,20230501,5,74,0,1,0,0,20230501,2023-05-01
2743,133,1,20250101,9,94,1,0,0,0,20250101,2025-01-01
2744,133,1,20250201,20,149,1,0,0,0,20250201,2025-02-01
2745,133,1,20250301,7,84,1,0,0,0,20250301,2025-03-01
2746,133,1,20250401,8,89,1,0,0,0,20250401,2025-04-01
2747,133,1,20250501,18,139,1,0,0,0,20250501,2025-05-01
2748,133,1,20250601,11,104,1,0,0,0,20250601,2025-06-01
2749,133,1,20250701,7,84,1,0,0,0,20250701,2025-07-01
2750,133,1,20250801,18,139,1,0,0,0,20250801,2025-08-01
2751,133,1,20250901,11,104,1,0,0,0,20250901,2025-09-01
2752,133,1,20251001,6,79,1,0,0,0,20251001,2025-10-01
2753,133,1,20251101,8,89,1,0,0,0,20251101,2025-11-01
2754,133,1,20251201,19,144,1,0,0,0,20251201,2025-12-01
2755,133,1,20260101,9,94,1,0,0,0,20260101,2026-01-01
2756,133,1,20260201,11,104,1,0,0,0,20260201,2026-02-01
2757,133,1,20260301,11,104,0,1,0,0,20260301,2026-03-01
2758,134,1,20230201,13,114,1,0,0,0,20230201,2023-02-01
2759,134,1,20230301,16,129,1,0,0,0,20230301,2023-03-01
2760,134,2,20230401,15,249,1,0,1,0,20230401,2023-04-01
2761,134,2,20230501,10,199,1,0,0,0,20230501,2023-05-01
2762,134,2,20230601,9,189,1,0,0,0,20230601,2023-06-01
2763,134,2,20230701,5,149,1,0,0,0,20230701,2023-07-01
2764,134,2,20230801,18,279,1,0,0,0,20230801,2023-08-01
2765,134,2,20230901,10,199,1,0,0,0,20230901,2023-09-01
2766,134,2,20231001,14,239,1,0,0,0,20231001,2023-10-01
2767,134,2,20231101,12,219,1,0,0,0,20231101,2023-11-01
2768,134,2,20231201,10,199,1,0,0,0,20231201,2023-12-01
2769,134,2,20240101,18,279,1,0,0,0,20240101,2024-01-01
2770,134,2,20240201,12,219,1,0,0,0,20240201,2024-02-01
2771,134,2,20240301,12,219,1,0,0,0,20240301,2024-03-01
2772,134,2,20240401,11,209,1,0,0,0,20240401,2024-04-01
2773,134,2,20240501,8,179,1,0,0,0,20240501,2024-05-01
2774,134,2,20240601,8,179,1,0,0,0,20240601,2024-06-01
2775,134,2,20240701,14,239,1,0,0,0,20240701,2024-07-01
2776,134,2,20240801,12,219,0,1,0,0,20240801,2024-08-01
2777,135,1,20221001,22,159,1,0,0,0,20221001,2022-10-01
2778,135,2,20221101,58,679,1,0,1,0,20221101,2022-11-01
2779,135,2,20221201,60,699,1,0,0,0,20221201,2022-12-01
2780,135,2,20230101,43,529,1,0,0,0,20230101,2023-01-01
2781,135,2,20230201,51,609,1,0,0,0,20230201,2023-02-01
2782,135,2,20230301,79,889,1,0,0,0,20230301,2023-03-01
2783,135,2,20230401,77,869,0,1,0,0,20230401,2023-04-01
2784,136,1,20220501,7,84,1,0,0,0,20220501,2022-05-01
2785,136,1,20220601,19,144,1,0,0,0,20220601,2022-06-01
2786,136,1,20220701,14,119,1,0,0,0,20220701,2022-07-01
2787,136,1,20220801,19,144,1,0,0,0,20220801,2022-08-01
2788,136,1,20220901,20,149,1,0,0,0,20220901,2022-09-01
2789,136,1,20221001,14,119,1,0,0,0,20221001,2022-10-01
2790,136,1,20221101,19,144,1,0,0,0,20221101,2022-11-01
2791,136,1,20221201,9,94,1,0,0,0,20221201,2022-12-01
2792,136,1,20230101,19,144,1,0,0,0,20230101,2023-01-01
2793,136,1,20230201,19,144,1,0,0,0,20230201,2023-02-01
2794,136,1,20230301,16,129,1,0,0,0,20230301,2023-03-01
2795,136,1,20230401,10,99,1,0,0,0,20230401,2023-04-01
2796,136,1,20230501,16,129,1,0,0,0,20230501,2023-05-01
2797,136,1,20230601,17,134,1,0,0,0,20230601,2023-06-01
2798,136,1,20230701,17,134,1,0,0,0,20230701,2023-07-01
2799,136,1,20230801,16,129,1,0,0,0,20230801,2023-08-01
2800,136,1,20230901,17,134,1,0,0,0,20230901,2023-09-01
2801,136,1,20231001,16,129,1,0,0,0,20231001,2023-10-01
2802,136,1,20231101,10,99,1,0,0,0,20231101,2023-11-01
2803,136,1,20231201,18,139,1,0,0,0,20231201,2023-12-01
2804,136,1,20240101,5,74,1,0,0,0,20240101,2024-01-01
2805,136,2,20240201,17,269,1,0,1,0,20240201,2024-02-01
2806,136,2,20240301,13,229,1,0,0,0,20240301,2024-03-01
2807,136,2,20240401,7,169,1,0,0,0,20240401,2024-04-01
2808,136,2,20240501,12,219,1,0,0,0,20240501,2024-05-01
2809,136,2,20240601,5,149,1,0,0,0,20240601,2024-06-01
2810,136,2,20240701,18,279,1,0,0,0,20240701,2024-07-01
2811,136,2,20240801,8,179,1,0,0,0,20240801,2024-08-01
2812,136,2,20240901,8,179,1,0,0,0,20240901,2024-09-01
2813,136,2,20241001,9,189,1,0,0,0,20241001,2024-10-01
2814,136,2,20241101,19,289,1,0,0,0,20241101,2024-11-01
2815,136,2,20241201,10,199,1,0,0,0,20241201,2024-12-01
2816,136,2,20250101,13,229,1,0,0,0,20250101,2025-01-01
2817,136,3,20250201,9,379,1,0,1,0,20250201,2025-02-01
2818,136,3,20250301,11,419,1,0,0,0,20250301,2025-03-01
2819,136,3,20250401,11,419,1,0,0,0,20250401,2025-04-01
2820,136,3,20250501,16,519,1,0,0,0,20250501,2025-05-01
2821,136,3,20250601,19,579,0,1,0,0,20250601,2025-06-01
2822,137,1,20220501,9,94,1,0,0,0,20220501,2022-05-01
2823,137,1,20220601,17,134,1,0,0,0,20220601,2022-06-01
2824,137,1,20220701,13,114,1,0,0,0,20220701,2022-07-01
2825,137,1,20220801,6,79,1,0,0,0,20220801,2022-08-01
2826,137,1,20220901,20,149,0,1,0,0,20220901,2022-09-01
2827,138,1,20240101,10,99,1,0,0,0,20240101,2024-01-01
2828,138,1,20240201,8,89,1,0,0,0,20240201,2024-02-01
2829,138,1,20240301,17,134,1,0,0,0,20240301,2024-03-01
2830,138,1,20240401,6,79,1,0,0,0,20240401,2024-04-01
2831,138,1,20240501,18,139,1,0,0,0,20240501,2024-05-01
2832,138,1,20240601,11,104,1,0,0,0,20240601,2024-06-01
2833,138,2,20240701,7,169,1,0,1,0,20240701,2024-07-01
2834,138,2,20240801,17,269,1,0,0,0,20240801,2024-08-01
2835,138,2,20240901,20,299,1,0,0,0,20240901,2024-09-01
2836,138,2,20241001,16,259,1,0,0,0,20241001,2024-10-01
2837,138,2,20241101,9,189,1,0,0,0,20241101,2024-11-01
2838,138,2,20241201,12,219,1,0,0,0,20241201,2024-12-01
2839,138,2,20250101,7,169,1,0,0,0,20250101,2025-01-01
2840,138,2,20250201,13,229,1,0,0,0,20250201,2025-02-01
2841,138,2,20250301,20,299,1,0,0,0,20250301,2025-03-01
2842,138,2,20250401,16,259,1,0,0,0,20250401,2025-04-01
2843,138,2,20250501,12,219,1,0,0,0,20250501,2025-05-01
2844,138,2,20250601,14,239,1,0,0,0,20250601,2025-06-01
2845,138,2,20250701,19,289,1,0,0,0,20250701,2025-07-01
2846,138,2,20250801,7,169,1,0,0,0,20250801,2025-08-01
2847,138,2,20250901,20,299,1,0,0,0,20250901,2025-09-01
2848,138,2,20251001,10,199,1,0,0,0,20251001,2025-10-01
2849,138,2,20251101,9,189,0,1,0,0,20251101,2025-11-01
2850,139,1,20230101,15,124,0,1,0,0,20230101,2023-01-01
2851,140,1,20220101,80,449,1,0,0,0,20220101,2022-01-01
2852,140,1,20220201,94,519,1,0,0,0,20220201,2022-02-01
2853,140,1,20220301,85,474,1,0,0,0,20220301,2022-03-01
2854,140,1,20220401,91,504,1,0,0,0,20220401,2022-04-01
2855,140,1,20220501,76,429,1,0,0,0,20220501,2022-05-01
2856,140,1,20220601,39,244,1,0,0,0,20220601,2022-06-01
2857,140,1,20220701,63,364,1,0,0,0,20220701,2022-07-01
2858,140,1,20220801,25,174,1,0,0,0,20220801,2022-08-01
2859,140,1,20220901,93,514,1,0,0,0,20220901,2022-09-01
2860,140,1,20221001,24,169,1,0,0,0,20221001,2022-10-01
2861,140,1,20221101,90,499,1,0,0,0,20221101,2022-11-01
2862,140,1,20221201,50,299,1,0,0,0,20221201,2022-12-01
2863,140,1,20230101,62,359,1,0,0,0,20230101,2023-01-01
2864,140,1,20230201,33,214,1,0,0,0,20230201,2023-02-01
2865,140,1,20230301,25,174,1,0,0,0,20230301,2023-03-01
2866,140,1,20230401,90,499,0,1,0,0,20230401,2023-04-01
2867,141,1,20241101,9,94,1,0,0,0,20241101,2024-11-01
2868,141,1,20241201,18,139,1,0,0,0,20241201,2024-12-01
2869,141,1,20250101,16,129,1,0,0,0,20250101,2025-01-01
2870,141,1,20250201,6,79,1,0,0,0,20250201,2025-02-01
2871,141,1,20250301,18,139,0,1,0,0,20250301,2025-03-01
2872,142,1,20221001,83,464,1,0,0,0,20221001,2022-10-01
2873,142,1,20221101,98,539,1,0,0,0,20221101,2022-11-01
2874,142,1,20221201,37,234,1,0,0,0,20221201,2022-12-01
2875,142,1,20230101,60,349,1,0,0,0,20230101,2023-01-01
2876,142,1,20230201,22,159,1,0,0,0,20230201,2023-02-01
2877,142,1,20230301,34,219,1,0,0,0,20230301,2023-03-01
2878,142,1,20230401,80,449,1,0,0,0,20230401,2023-04-01
2879,142,1,20230501,47,284,1,0,0,0,20230501,2023-05-01
2880,142,1,20230601,89,494,1,0,0,0,20230601,2023-06-01
2881,142,1,20230701,48,289,1,0,0,0,20230701,2023-07-01
2882,142,1,20230801,86,479,1,0,0,0,20230801,2023-08-01
2883,142,1,20230901,47,284,1,0,0,0,20230901,2023-09-01
2884,142,1,20231001,65,374,1,0,0,0,20231001,2023-10-01
2885,142,1,20231101,64,369,1,0,0,0,20231101,2023-11-01
2886,142,1,20231201,54,319,1,0,0,0,20231201,2023-12-01
2887,142,1,20240101,97,534,1,0,0,0,20240101,2024-01-01
2888,142,1,20240201,87,484,1,0,0,0,20240201,2024-02-01
2889,142,1,20240301,93,514,1,0,0,0,20240301,2024-03-01
2890,142,1,20240401,24,169,1,0,0,0,20240401,2024-04-01
2891,142,1,20240501,67,384,1,0,0,0,20240501,2024-05-01
2892,142,1,20240601,85,474,1,0,0,0,20240601,2024-06-01
2893,142,1,20240701,83,464,1,0,0,0,20240701,2024-07-01
2894,142,1,20240801,93,514,1,0,0,0,20240801,2024-08-01
2895,142,1,20240901,67,384,1,0,0,0,20240901,2024-09-01
2896,142,1,20241001,82,459,1,0,0,0,20241001,2024-10-01
