SubscriptionID,CompanyID,PlanID,SnapshotDateKey,ActiveUsers,MRR_Amount,IsActive,IsChurned,IsUpgrade,IsDowngrade
2931,124,2,20220701,212,2219,1,0,0,0
2932,124,2,20220801,491,5009,1,0,0,0
2933,124,2,20220901,435,4449,1,0,0,0
2934,124,2,20221001,448,4579,1,0,0,0
2935,124,2,20221101,300,3099,1,0,0,0
2936,124,2,20221201,39,489,1,0,0,0
2937,124,2,20230101,488,4979,1,0,0,0
2938,124,2,20230201,232,2419,1,0,0,0
2939,124,2,20230301,498,5079,1,0,0,0
2940,124,2,20230401,395,4049,1,0,0,0
2941,124,2,20230501,276,2859,1,0,0,0
2942,124,2,20230601,18,279,1,0,0,0
2943,124,2,20230701,341,3509,1,0,0,0
2944,124,2,20230801,271,2809,1,0,0,0
2945,124,2,20230901,467,4769,1,0,0,0
2946,124,2,20231001,339,3489,1,0,0,0
2947,124,2,20231101,125,1349,1,0,0,0
2948,124,2,20231201,69,789,1,0,0,0
2949,124,2,20240101,140,1499,1,0,0,0
2950,124,2,20240201,63,729,1,0,0,0
2951,124,2,20240301,144,1539,1,0,0,0
2952,124,2,20240401,267,2769,1,0,0,0
2953,124,2,20240501,53,629,0,1,0,0
2954,125,3,20250301,342,7039,1,0,0,0
2955,125,3,20250401,369,7579,1,0,0,0
2956,125,3,20250501,208,4359,1,0,0,0
2957,125,3,20250601,148,3159,1,0,0,0
2958,125,3,20250701,91,2019,1,0,0,0
2959,125,3,20250801,73,1659,1,0,0,0
2960,125,3,20250901,8,359,1,0,0,0
2961,125,3,20251001,350,7199,1,0,0,0
2962,125,3,20251101,53,1259,1,0,0,0
2963,125,3,20251201,344,7079,1,0,0,0
2964,125,3,20260101,66,1519,1,0,0,0
2965,125,3,20260201,96,2119,1,0,0,0
2966,125,3,20260301,417,8539,1,0,0,0
2967,125,3,20260401,107,2339,1,0,0,0
2968,125,3,20260501,111,2419,1,0,0,0
2969,125,3,20260601,59,1379,1,0,0,0
2970,125,3,20260701,272,5639,1,0,0,0
2971,125,3,20260801,127,2739,1,0,0,0
2972,125,3,20260901,488,9959,1,0,0,0
2973,125,3,20261001,372,7639,1,0,0,0
2974,125,3,20261101,453,9259,1,0,0,0
2975,125,3,20261201,46,1119,1,0,0,0
2976,126,1,20220601,290,1499,1,0,0,0
2977,126,1,20220701,490,2499,1,0,0,0
2978,126,1,20220801,387,1984,1,0,0,0
2979,126,1,20220901,392,2009,1,0,0,0
2980,126,1,20221001,251,1304,1,0,0,0
2981,126,1,20221101,17,134,0,1,0,0
2982,127,2,20240501,8,179,1,0,0,0
2983,127,2,20240601,335,3449,1,0,0,0
2984,127,2,20240701,287,2969,1,0,0,0
2985,127,2,20240801,320,3299,1,0,0,0
2986,127,2,20240901,306,3159,0,1,0,0
2987,128,2,20250601,125,1349,1,0,0,0
2988,128,2,20250701,489,4989,1,0,0,0
2989,128,2,20250801,362,3719,1,0,0,0
2990,128,2,20250901,463,4729,1,0,0,0
2991,128,2,20251001,394,4039,1,0,0,0
2992,128,2,20251101,139,1489,1,0,0,0
2993,128,2,20251201,349,3589,1,0,0,0
2994,128,2,20260101,490,4999,1,0,0,0
2995,128,2,20260201,154,1639,0,1,0,0
2996,129,2,20230301,484,4939,1,0,0,0
2997,129,2,20230401,444,4539,1,0,0,0
2998,129,2,20230501,445,4549,1,0,0,0
2999,129,2,20230601,251,2609,1,0,0,0
3000,129,2,20230701,310,3199,1,0,0,0
3001,129,2,20230801,13,229,1,0,0,0
3002,129,2,20230901,213,2229,0,1,0,0
3003,130,2,20220401,79,889,1,0,0,0
3004,130,2,20220501,426,4359,1,0,0,0
3005,130,2,20220601,341,3509,1,0,0,0
3006,130,2,20220701,411,4209,1,0,0,0
3007,130,2,20220801,101,1109,1,0,0,0
3008,130,2,20220901,484,4939,1,0,0,0
3009,130,2,20221001,354,3639,1,0,0,0
3010,130,2,20221101,482,4919,1,0,0,0
3011,130,2,20221201,416,4259,1,0,0,0
3012,130,2,20230101,464,4739,1,0,0,0
3013,130,2,20230201,190,1999,1,0,0,0
3014,130,2,20230301,173,1829,1,0,0,0
3015,130,2,20230401,445,4549,1,0,0,0
3016,130,2,20230501,446,4559,1,0,0,0
3017,130,2,20230601,12,219,1,0,0,0
3018,130,2,20230701,115,1249,1,0,0,0
3019,130,2,20230801,475,4849,1,0,0,0
3020,130,2,20230901,469,4789,1,0,0,0
3021,130,2,20231001,481,4909,1,0,0,0
3022,130,2,20231101,303,3129,1,0,0,0
3023,130,2,20231201,289,2989,1,0,0,0
3024,130,2,20240101,486,4959,1,0,0,0
3025,130,2,20240201,451,4609,1,0,0,0
3026,130,2,20240301,18,279,1,0,0,0
3027,130,2,20240401,62,719,1,0,0,0
3028,130,2,20240501,244,2539,1,0,0,0
3029,130,2,20240601,144,1539,1,0,0,0
3030,130,2,20240701,479,4889,1,0,0,0
3031,130,2,20240801,418,4279,1,0,0,0
3032,130,2,20240901,496,5059,1,0,0,0
3033,130,2,20241001,58,679,1,0,0,0
3034,130,2,20241101,214,2239,1,0,0,0
3035,130,2,20241201,105,1149,1,0,0,0
3036,130,2,20250101,116,1259,1,0,0,0
3037,130,2,20250201,264,2739,1,0,0,0
3038,130,2,20250301,71,809,1,0,0,0
3039,130,2,20250401,133,1429,1,0,0,0
3040,130,2,20250501,185,1949,1,0,0,0
3041,130,2,20250601,181,1909,1,0,0,0
3042,130,2,20250701,457,4669,1,0,0,0
3043,130,2,20250801,80,899,1,0,0,0
3044,130,2,20250901,451,4609,1,0,0,0
3045,130,2,20251001,83,929,1,0,0,0
3046,130,2,20251101,477,4869,1,0,0,0
3047,130,2,20251201,495,5049,1,0,0,0
3048,130,2,20260101,438,4479,1,0,0,0
3049,130,2,20260201,136,1459,1,0,0,0
3050,130,2,20260301,496,5059,1,0,0,0
3051,130,2,20260401,322,3319,1,0,0,0
3052,130,2,20260501,417,4269,0,1,0,0
3053,131,1,20230801,311,1604,1,0,0,0
3054,131,1,20230901,372,1909,1,0,0,0
3055,131,1,20231001,277,1434,1,0,0,0
3056,131,1,20231101,30,199,1,0,0,0
3057,131,1,20231201,433,2214,1,0,0,0
3058,131,1,20240101,363,1864,1,0,0,0
3059,131,1,20240201,403,2064,1,0,0,0
3060,131,1,20240301,494,2519,1,0,0,0
3061,131,1,20240401,489,2494,1,0,0,0
3062,131,1,20240501,126,679,1,0,0,0
3063,131,1,20240601,469,2394,1,0,0,0
3064,131,1,20240701,195,1024,1,0,0,0
3065,131,1,20240801,436,2229,1,0,0,0
3066,131,1,20240901,58,339,1,0,0,0
3067,131,1,20241001,175,924,1,0,0,0
3068,131,1,20241101,72,409,1,0,0,0
3069,131,1,20241201,308,1589,1,0,0,0
3070,131,1,20250101,478,2439,1,0,0,0
3071,131,1,20250201,403,2064,1,0,0,0
3072,131,1,20250301,58,339,1,0,0,0
3073,131,1,20250401,14,119,1,0,0,0
3074,131,1,20250501,290,1499,1,0,0,0
3075,131,1,20250601,129,694,1,0,0,0
3076,131,1,20250701,35,224,1,0,0,0
3077,131,1,20250801,369,1894,1,0,0,0
3078,131,1,20250901,349,1794,1,0,0,0
3079,131,1,20251001,281,1454,1,0,0,0
3080,131,1,20251101,387,1984,1,0,0,0
3081,131,1,20251201,8,89,1,0,0,0
3082,131,1,20260101,93,514,1,0,0,0
3083,131,1,20260201,335,1724,1,0,0,0
3084,131,1,20260301,26,179,1,0,0,0
3085,131,1,20260401,12,109,1,0,0,0
3086,131,1,20260501,312,1609,1,0,0,0
3087,131,1,20260601,455,2324,0,1,0,0
3088,132,3,20221201,9,379,1,0,0,0
3089,132,3,20230101,335,6899,1,0,0,0
3090,132,3,20230201,491,10019,1,0,0,0
3091,132,3,20230301,355,7299,1,0,0,0
3092,132,3,20230401,170,3599,1,0,0,0
3093,132,3,20230501,73,1659,1,0,0,0
3094,132,3,20230601,275,5699,1,0,0,0
3095,132,3,20230701,488,9959,1,0,0,0
3096,132,3,20230801,295,6099,1,0,0,0
3097,132,3,20230901,202,4239,1,0,0,0
3098,132,3,20231001,407,8339,1,0,0,0
3099,132,3,20231101,307,6339,1,0,0,0
3100,132,3,20231201,105,2299,1,0,0,0
3101,132,3,20240101,438,8959,1,0,0,0
3102,132,3,20240201,25,699,1,0,0,0
3103,132,3,20240301,469,9579,1,0,0,0
3104,132,3,20240401,432,8839,1,0,0,0
3105,132,3,20240501,196,4119,1,0,0,0
3106,132,3,20240601,293,6059,1,0,0,0
3107,132,3,20240701,294,6079,1,0,0,0
3108,132,3,20240801,27,739,1,0,0,0
3109,132,3,20240901,233,4859,1,0,0,0
3110,132,3,20241001,260,5399,1,0,0,0
3111,132,3,20241101,484,9879,1,0,0,0
3112,132,3,20241201,101,2219,1,0,0,0
3113,132,3,20250101,140,2999,1,0,0,0
3114,132,3,20250201,336,6919,1,0,0,0
3115,132,3,20250301,71,1619,1,0,0,0
3116,132,3,20250401,168,3559,1,0,0,0
3117,132,3,20250501,156,3319,1,0,0,0
3118,132,3,20250601,283,5859,1,0,0,0
3119,132,3,20250701,478,9759,1,0,0,0
3120,132,3,20250801,99,2179,1,0,0,0
3121,132,3,20250901,327,6739,1,0,0,0
3122,132,3,20251001,279,5779,1,0,0,0
3123,132,3,20251101,240,4999,1,0,0,0
3124,132,3,20251201,365,7499,1,0,0,0
3125,132,3,20260101,457,9339,1,0,0,0
3126,132,3,20260201,499,10179,1,0,0,0
3127,132,3,20260301,483,9859,1,0,0,0
3128,132,3,20260401,338,6959,1,0,0,0
3129,132,3,20260501,8,359,1,0,0,0
3130,132,3,20260601,253,5259,1,0,0,0
3131,132,3,20260701,27,739,1,0,0,0
3132,132,3,20260801,298,6159,1,0,0,0
3133,132,3,20260901,383,7859,1,0,0,0
3134,132,3,20261001,371,7619,1,0,0,0
3135,132,3,20261101,223,4659,1,0,0,0
3136,132,3,20261201,377,7739,1,0,0,0
3137,133,3,20230401,366,7519,1,0,0,0
3138,133,3,20230501,194,4079,1,0,0,0
3139,133,3,20230601,360,7399,1,0,0,0
3140,133,3,20230701,65,1499,1,0,0,0
3141,133,3,20230801,278,5759,1,0,0,0
3142,133,3,20230901,66,1519,1,0,0,0
3143,133,3,20231001,190,3999,1,0,0,0
3144,133,3,20231101,489,9979,1,0,0,0
3145,133,3,20231201,497,10139,1,0,0,0
3146,133,3,20240101,36,919,1,0,0,0
3147,133,3,20240201,488,9959,1,0,0,0
3148,133,3,20240301,290,5999,1,0,0,0
3149,133,3,20240401,75,1699,1,0,0,0
3150,133,3,20240501,120,2599,1,0,0,0
3151,133,3,20240601,232,4839,1,0,0,0
3152,133,3,20240701,405,8299,1,0,0,0
3153,133,3,20240801,150,3199,1,0,0,0
3154,133,3,20240901,288,5959,1,0,0,0
3155,133,3,20241001,175,3699,1,0,0,0
3156,133,3,20241101,204,4279,1,0,0,0
3157,133,3,20241201,147,3139,1,0,0,0
3158,133,3,20250101,49,1179,1,0,0,0
3159,133,3,20250201,404,8279,1,0,0,0
3160,133,3,20250301,39,979,1,0,0,0
3161,133,3,20250401,196,4119,1,0,0,0
3162,133,3,20250501,225,4699,1,0,0,0
3163,133,3,20250601,8,359,1,0,0,0
3164,133,3,20250701,168,3559,0,1,0,0
3165,134,3,20230601,56,1319,1,0,0,0
3166,134,3,20230701,468,9559,1,0,0,0
3167,134,3,20230801,278,5759,1,0,0,0
3168,134,3,20230901,304,6279,1,0,0,0
3169,134,3,20231001,54,1279,1,0,0,0
3170,134,3,20231101,46,1119,1,0,0,0
3171,134,3,20231201,313,6459,1,0,0,0
3172,134,3,20240101,296,6119,1,0,0,0
3173,134,3,20240201,410,8399,1,0,0,0
3174,134,3,20240301,316,6519,1,0,0,0
3175,134,3,20240401,456,9319,1,0,0,0
3176,134,3,20240501,326,6719,1,0,0,0
3177,134,3,20240601,184,3879,1,0,0,0
3178,134,3,20240701,411,8419,1,0,0,0
3179,134,3,20240801,402,8239,1,0,0,0
3180,134,3,20240901,85,1899,1,0,0,0
3181,134,3,20241001,200,4199,1,0,0,0
3182,134,3,20241101,139,2979,1,0,0,0
3183,134,3,20241201,329,6779,1,0,0,0
3184,134,3,20250101,139,2979,1,0,0,0
3185,134,3,20250201,13,459,1,0,0,0
3186,134,3,20250301,260,5399,1,0,0,0
3187,134,3,20250401,395,8099,1,0,0,0
3188,134,3,20250501,399,8179,1,0,0,0
3189,134,3,20250601,327,6739,1,0,0,0
3190,134,3,20250701,443,9059,1,0,0,0
3191,134,3,20250801,354,7279,1,0,0,0
3192,134,3,20250901,269,5579,1,0,0,0
3193,134,3,20251001,232,4839,1,0,0,0
3194,134,3,20251101,44,1079,1,0,0,0
3195,134,3,20251201,388,7959,1,0,0,0
3196,134,3,20260101,373,7659,1,0,0,0
3197,134,3,20260201,45,1099,1,0,0,0
3198,134,3,20260301,315,6499,1,0,0,0
3199,134,3,20260401,50,1199,1,0,0,0
3200,134,3,20260501,346,7119,1,0,0,0
3201,134,3,20260601,306,6319,1,0,0,0
3202,134,3,20260701,225,4699,1,0,0,0
3203,134,3,20260801,308,6359,1,0,0,0
3204,134,3,20260901,114,2479,1,0,0,0
3205,134,3,20261001,167,3539,1,0,0,0
3206,134,3,20261101,392,8039,1,0,0,0
3207,134,3,20261201,150,3199,1,0,0,0
3208,135,2,20221201,66,759,1,0,0,0
3209,135,2,20230101,70,799,1,0,0,0
3210,135,2,20230201,408,4179,1,0,0,0
3211,135,2,20230301,230,2399,1,0,0,0
3212,135,2,20230401,438,4479,1,0,0,0
3213,135,2,20230501,420,4299,1,0,0,0
3214,135,2,20230601,90,999,1,0,0,0
3215,135,2,20230701,30,399,1,0,0,0
3216,135,2,20230801,219,2289,1,0,0,0
3217,135,2,20230901,299,3089,1,0,0,0
3218,135,2,20231001,219,2289,1,0,0,0
3219,135,2,20231101,266,2759,1,0,0,0
3220,135,2,20231201,322,3319,1,0,0,0
3221,135,2,20240101,201,2109,1,0,0,0
3222,135,2,20240201,456,4659,1,0,0,0
3223,135,2,20240301,254,2639,1,0,0,0
3224,135,2,20240401,298,3079,1,0,0,0
3225,135,2,20240501,150,1599,1,0,0,0
3226,135,2,20240601,369,3789,1,0,0,0
3227,135,2,20240701,246,2559,1,0,0,0
3228,135,2,20240801,124,1339,1,0,0,0
3229,135,2,20240901,401,4109,1,0,0,0
3230,135,2,20241001,186,1959,1,0,0,0
3231,135,2,20241101,165,1749,1,0,0,0
3232,135,2,20241201,251,2609,1,0,0,0
3233,135,2,20250101,411,4209,1,0,0,0
3234,135,2,20250201,24,339,1,0,0,0
3235,135,2,20250301,250,2599,1,0,0,0
3236,135,2,20250401,335,3449,1,0,0,0
3237,135,2,20250501,311,3209,1,0,0,0
3238,135,2,20250601,372,3819,1,0,0,0
3239,135,2,20250701,175,1849,1,0,0,0
3240,135,2,20250801,487,4969,1,0,0,0
3241,135,2,20250901,266,2759,1,0,0,0
3242,135,2,20251001,430,4399,1,0,0,0
3243,135,2,20251101,9,189,1,0,0,0
3244,135,2,20251201,22,319,1,0,0,0
3245,135,2,20260101,301,3109,1,0,0,0
3246,135,2,20260201,97,1069,1,0,0,0
3247,135,2,20260301,437,4469,1,0,0,0
3248,135,2,20260401,196,2059,1,0,0,0
3249,135,2,20260501,239,2489,1,0,0,0
3250,135,2,20260601,478,4879,1,0,0,0
3251,135,2,20260701,384,3939,1,0,0,0
3252,135,2,20260801,200,2099,1,0,0,0
3253,135,2,20260901,116,1259,1,0,0,0
3254,135,2,20261001,85,949,1,0,0,0
3255,135,2,20261101,233,2429,1,0,0,0
3256,135,2,20261201,148,1579,1,0,0,0
3257,136,3,20251001,231,4819,1,0,0,0
3258,136,3,20251101,498,10159,1,0,0,0
3259,136,3,20251201,405,8299,1,0,0,0
3260,136,3,20260101,375,7699,1,0,0,0
3261,136,3,20260201,97,2139,1,0,0,0
3262,136,3,20260301,398,8159,1,0,0,0
3263,136,3,20260401,393,8059,1,0,0,0
3264,136,3,20260501,32,839,1,0,0,0
3265,136,3,20260601,490,9999,1,0,0,0
3266,136,3,20260701,73,1659,1,0,0,0
3267,136,3,20260801,480,9799,1,0,0,0
3268,136,3,20260901,405,8299,1,0,0,0
3269,136,3,20261001,257,5339,1,0,0,0
3270,136,3,20261101,330,6799,1,0,0,0
3271,136,3,20261201,363,7459,1,0,0,0
3272,137,1,20241001,249,1294,1,0,0,0
3273,137,1,20241101,410,2099,0,1,0,0
3274,138,2,20240201,317,3269,1,0,0,0
3275,138,2,20240301,446,4559,1,0,0,0
3276,138,2,20240401,97,1069,1,0,0,0
3277,138,2,20240501,327,3369,1,0,0,0
3278,138,2,20240601,110,1199,1,0,0,0
3279,138,2,20240701,150,1599,1,0,0,0
3280,138,2,20240801,280,2899,1,0,0,0
3281,138,2,20240901,215,2249,1,0,0,0
3282,138,2,20241001,25,349,1,0,0,0
3283,138,2,20241101,282,2919,1,0,0,0
3284,138,2,20241201,120,1299,1,0,0,0
3285,138,2,20250101,14,239,1,0,0,0
3286,138,2,20250201,239,2489,1,0,0,0
3287,138,2,20250301,121,1309,1,0,0,0
3288,138,2,20250401,469,4789,1,0,0,0
3289,138,2,20250501,226,2359,1,0,0,0
3290,138,2,20250601,68,779,1,0,0,0
3291,138,2,20250701,10,199,1,0,0,0
3292,138,2,20250801,493,5029,1,0,0,0
3293,138,2,20250901,161,1709,1,0,0,0
3294,138,2,20251001,246,2559,1,0,0,0
3295,138,2,20251101,97,1069,1,0,0,0
3296,138,2,20251201,257,2669,1,0,0,0
3297,138,2,20260101,74,839,1,0,0,0
3298,138,2,20260201,139,1489,1,0,0,0
3299,138,2,20260301,66,759,1,0,0,0
3300,138,2,20260401,391,4009,1,0,0,0
3301,138,2,20260501,490,4999,1,0,0,0
3302,138,2,20260601,293,3029,1,0,0,0
3303,138,2,20260701,29,389,1,0,0,0
3304,138,2,20260801,229,2389,1,0,0,0
3305,138,2,20260901,114,1239,1,0,0,0
3306,138,2,20261001,390,3999,1,0,0,0
3307,138,2,20261101,192,2019,1,0,0,0
3308,138,2,20261201,191,2009,1,0,0,0
3309,139,1,20250501,152,809,1,0,0,0
3310,139,1,20250601,417,2134,1,0,0,0
3311,139,1,20250701,425,2174,1,0,0,0
3312,139,1,20250801,206,1079,1,0,0,0
3313,139,1,20250901,267,1384,1,0,0,0
3314,139,1,20251001,498,2539,1,0,0,0
3315,139,1,20251101,72,409,1,0,0,0
3316,139,1,20251201,333,1714,1,0,0,0
3317,139,1,20260101,400,2049,1,0,0,0
3318,139,1,20260201,210,1099,1,0,0,0
3319,139,1,20260301,240,1249,1,0,0,0
3320,139,1,20260401,161,854,1,0,0,0
3321,139,1,20260501,307,1584,1,0,0,0
3322,139,1,20260601,443,2264,1,0,0,0
3323,139,1,20260701,19,144,1,0,0,0
3324,139,1,20260801,298,1539,1,0,0,0
3325,139,1,20260901,109,594,1,0,0,0
3326,139,1,20261001,240,1249,1,0,0,0
3327,139,1,20261101,251,1304,1,0,0,0
3328,139,1,20261201,302,1559,1,0,0,0
3329,140,3,20251001,468,9559,1,0,0,0
3330,140,3,20251101,463,9459,1,0,0,0
3331,140,3,20251201,221,4619,1,0,0,0
3332,140,3,20260101,188,3959,1,0,0,0
3333,140,3,20260201,473,9659,1,0,0,0
3334,140,3,20260301,477,9739,1,0,0,0
3335,140,3,20260401,232,4839,1,0,0,0
3336,140,3,20260501,50,1199,1,0,0,0
3337,140,3,20260601,496,10119,1,0,0,0
3338,140,3,20260701,157,3339,1,0,0,0
3339,140,3,20260801,220,4599,1,0,0,0
3340,140,3,20260901,125,2699,1,0,0,0
3341,140,3,20261001,74,1679,1,0,0,0
3342,140,3,20261101,19,579,1,0,0,0
3343,140,3,20261201,67,1539,1,0,0,0
3344,141,2,20250501,251,2609,1,0,0,0
3345,141,2,20250601,261,2709,1,0,0,0
3346,141,2,20250701,388,3979,1,0,0,0
3347,141,2,20250801,228,2379,1,0,0,0
3348,141,2,20250901,456,4659,1,0,0,0
3349,141,2,20251001,475,4849,1,0,0,0
3350,141,2,20251101,153,1629,1,0,0,0
3351,141,2,20251201,446,4559,1,0,0,0
3352,141,2,20260101,270,2799,1,0,0,0
3353,141,2,20260201,74,839,1,0,0,0
3354,141,2,20260301,136,1459,0,1,0,0
3355,142,2,20220901,239,2489,1,0,0,0
3356,142,2,20221001,117,1269,1,0,0,0
3357,142,2,20221101,142,1519,1,0,0,0
3358,142,2,20221201,86,959,1,0,0,0
3359,142,2,20230101,196,2059,1,0,0,0
3360,142,2,20230201,435,4449,1,0,0,0
3361,142,2,20230301,293,3029,1,0,0,0
3362,142,2,20230401,296,3059,1,0,0,0
3363,142,2,20230501,229,2389,1,0,0,0
3364,142,2,20230601,221,2309,1,0,0,0
3365,142,2,20230701,115,1249,1,0,0,0
3366,142,2,20230801,374,3839,1,0,0,0
3367,142,2,20230901,218,2279,1,0,0,0
3368,142,2,20231001,432,4419,1,0,0,0
3369,142,2,20231101,8,179,1,0,0,0
3370,142,2,20231201,164,1739,1,0,0,0
3371,142,2,20240101,389,3989,1,0,0,0
3372,142,2,20240201,61,709,1,0,0,0
3373,142,2,20240301,328,3379,1,0,0,0
3374,142,2,20240401,92,1019,1,0,0,0
3375,142,2,20240501,369,3789,1,0,0,0
3376,142,2,20240601,383,3929,1,0,0,0
3377,142,2,20240701,17,269,1,0,0,0
3378,142,2,20240801,317,3269,1,0,0,0
3379,142,2,20240901,272,2819,1,0,0,0
3380,142,2,20241001,186,1959,1,0,0,0
3381,142,2,20241101,299,3089,1,0,0,0
3382,142,2,20241201,240,2499,1,0,0,0
3383,142,2,20250101,363,3729,1,0,0,0
3384,142,2,20250201,300,3099,1,0,0,0
3385,142,2,20250301,252,2619,1,0,0,0
3386,142,2,20250401,460,4699,1,0,0,0
3387,142,2,20250501,12,219,1,0,0,0
3388,142,2,20250601,341,3509,1,0,0,0
3389,142,2,20250701,359,3689,1,0,0,0
3390,142,2,20250801,300,3099,1,0,0,0
3391,142,2,20250901,464,4739,1,0,0,0
3392,142,2,20251001,186,1959,1,0,0,0
3393,142,2,20251101,358,3679,1,0,0,0
3394,142,2,20251201,408,4179,1,0,0,0
3395,142,2,20260101,336,3459,1,0,0,0
3396,142,2,20260201,461,4709,1,0,0,0
3397,142,2,20260301,318,3279,1,0,0,0
3398,142,2,20260401,374,3839,1,0,0,0
3399,142,2,20260501,296,3059,1,0,0,0
3400,142,2,20260601,102,1119,1,0,0,0
3401,142,2,20260701,353,3629,1,0,0,0
3402,142,2,20260801,373,3829,1,0,0,0
3403,142,2,20260901,379,3889,1,0,0,0
3404,142,2,20261001,49,589,1,0,0,0
3405,142,2,20261101,24,339,1,0,0,0
3406,142,2,20261201,247,2569,0,1,0,0
3407,143,1,20220401,44,269,1,0,0,0
3408,143,1,20220501,232,1209,1,0,0,0
3409,143,1,20220601,437,2234,1,0,0,0
3410,143,1,20220701,216,1129,1,0,0,0
3411,143,1,20220801,483,2464,1,0,0,0
3412,143,1,20220901,285,1474,1,0,0,0
3413,143,1,20221001,422,2159,1,0,0,0
3414,143,1,20221101,31,204,1,0,0,0
3415,143,1,20221201,173,914,1,0,0,0
3416,143,1,20230101,346,1779,1,0,0,0
3417,143,1,20230201,55,324,1,0,0,0
3418,143,1,20230301,24,169,1,0,0,0
3419,143,1,20230401,300,1549,1,0,0,0
3420,143,1,20230501,76,429,1,0,0,0
3421,143,1,20230601,423,2164,1,0,0,0
3422,143,1,20230701,129,694,1,0,0,0
3423,143,1,20230801,6,79,1,0,0,0
3424,143,1,20230901,323,1664,1,0,0,0
3425,143,1,20231001,456,2329,1,0,0,0
3426,143,1,20231101,314,1619,1,0,0,0
3427,143,1,20231201,188,989,1,0,0,0
3428,143,1,20240101,114,619,1,0,0,0
3429,143,1,20240201,80,449,1,0,0,0
3430,143,1,20240301,160,849,1,0,0,0
3431,143,1,20240401,279,1444,0,1,0,0
3432,144,2,20250201,167,1769,1,0,0,0
3433,144,2,20250301,312,3219,1,0,0,0
3434,144,2,20250401,408,4179,1,0,0,0
3435,144,2,20250501,49,589,1,0,0,0
3436,144,2,20250601,202,2119,1,0,0,0
3437,144,2,20250701,67,769,1,0,0,0
3438,144,2,20250801,396,4059,1,0,0,0
3439,144,2,20250901,25,349,1,0,0,0
3440,144,2,20251001,240,2499,1,0,0,0
3441,144,2,20251101,251,2609,1,0,0,0
3442,144,2,20251201,412,4219,1,0,0,0
3443,144,2,20260101,489,4989,1,0,0,0
3444,144,2,20260201,275,2849,1,0,0,0
3445,144,2,20260301,172,1819,1,0,0,0
3446,144,2,20260401,6,159,1,0,0,0
3447,144,2,20260501,361,3709,1,0,0,0
3448,144,2,20260601,55,649,1,0,0,0
3449,144,2,20260701,267,2769,1,0,0,0
3450,144,2,20260801,451,4609,1,0,0,0
3451,144,2,20260901,112,1219,1,0,0,0
3452,144,2,20261001,174,1839,1,0,0,0
3453,144,2,20261101,488,4979,1,0,0,0
3454,144,2,20261201,456,4659,1,0,0,0
3455,145,1,20241101,456,2329,1,0,0,0
3456,145,1,20241201,332,1709,1,0,0,0
3457,145,1,20250101,33,214,1,0,0,0
3458,145,1,20250201,11,104,1,0,0,0
3459,145,1,20250301,385,1974,1,0,0,0
3460,145,1,20250401,378,1939,1,0,0,0
3461,145,1,20250501,334,1719,1,0,0,0
3462,145,1,20250601,16,129,1,0,0,0
3463,145,1,20250701,87,484,1,0,0,0
3464,145,1,20250801,468,2389,1,0,0,0
3465,145,1,20250901,78,439,1,0,0,0
3466,145,1,20251001,471,2404,1,0,0,0
3467,145,1,20251101,319,1644,1,0,0,0
3468,145,1,20251201,103,564,1,0,0,0
3469,145,1,20260101,481,2454,1,0,0,0
3470,145,1,20260201,277,1434,1,0,0,0
3471,145,1,20260301,415,2124,1,0,0,0
3472,145,1,20260401,367,1884,1,0,0,0
3473,145,1,20260501,440,2249,1,0,0,0
3474,145,1,20260601,97,534,1,0,0,0
3475,145,1,20260701,17,134,1,0,0,0
3476,145,1,20260801,141,754,1,0,0,0
3477,145,1,20260901,101,554,1,0,0,0
3478,145,1,20261001,459,2344,1,0,0,0
3479,145,1,20261101,124,669,1,0,0,0
3480,145,1,20261201,319,1644,1,0,0,0
3481,146,3,20221101,182,3839,1,0,0,0
3482,146,3,20221201,196,4119,1,0,0,0
3483,146,3,20230101,412,8439,1,0,0,0
3484,146,3,20230201,497,10139,1,0,0,0
3485,146,3,20230301,145,3099,1,0,0,0
3486,146,3,20230401,129,2779,1,0,0,0
3487,146,3,20230501,79,1779,0,1,0,0
3488,147,2,20230601,305,3149,1,0,0,0
3489,147,2,20230701,175,1849,1,0,0,0
3490,147,2,20230801,469,4789,1,0,0,0
3491,147,2,20230901,282,2919,1,0,0,0
3492,147,2,20231001,121,1309,1,0,0,0
3493,147,2,20231101,336,3459,1,0,0,0
3494,147,2,20231201,414,4239,1,0,0,0
3495,147,2,20240101,289,2989,1,0,0,0
3496,147,2,20240201,35,449,1,0,0,0
3497,147,2,20240301,456,4659,1,0,0,0
3498,147,2,20240401,218,2279,1,0,0,0
3499,147,2,20240501,489,4989,1,0,0,0
3500,147,2,20240601,445,4549,1,0,0,0
3501,147,2,20240701,62,719,1,0,0,0
3502,147,2,20240801,433,4429,1,0,0,0
3503,147,2,20240901,371,3809,1,0,0,0
3504,147,2,20241001,349,3589,1,0,0,0
3505,147,2,20241101,256,2659,1,0,0,0
3506,147,2,20241201,17,269,1,0,0,0
3507,147,2,20250101,429,4389,1,0,0,0
3508,147,2,20250201,286,2959,1,0,0,0
3509,147,2,20250301,275,2849,1,0,0,0
3510,147,2,20250401,24,339,1,0,0,0
3511,147,2,20250501,365,3749,1,0,0,0
3512,147,2,20250601,44,539,1,0,0,0
3513,147,2,20250701,408,4179,1,0,0,0
3514,147,2,20250801,223,2329,1,0,0,0
